Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-15 09:37:00+05:30,723.5999755859375,724.5,723.2999877929688,724.5,724.5,5479
2023-12-15 09:38:00+05:30,724.0499877929688,724.3499755859375,723.7999877929688,723.7999877929688,723.7999877929688,840
2023-12-15 09:39:00+05:30,723.5,724.0,722.9500122070312,723.2999877929688,723.2999877929688,588
2023-12-15 09:40:00+05:30,723.2999877929688,723.8499755859375,723.0499877929688,723.8499755859375,723.8499755859375,619
2023-12-15 09:41:00+05:30,723.6500244140625,724.4500122070312,723.4500122070312,724.25,724.25,492
2023-12-15 09:42:00+05:30,723.75,724.0,723.4500122070312,723.4500122070312,723.4500122070312,362
2023-12-15 09:43:00+05:30,723.2999877929688,723.5499877929688,723.25,723.3499755859375,723.3499755859375,148
2023-12-15 09:44:00+05:30,723.7000122070312,724.0499877929688,723.4000244140625,723.9500122070312,723.9500122070312,489
2023-12-15 09:45:00+05:30,724.0,724.5999755859375,723.75,724.5999755859375,724.5999755859375,1703
2023-12-15 09:46:00+05:30,724.4500122070312,724.4500122070312,723.0999755859375,723.7000122070312,723.7000122070312,1146
2023-12-15 09:47:00+05:30,723.4000244140625,723.9000244140625,723.1500244140625,723.5499877929688,723.5499877929688,778
2023-12-15 09:48:00+05:30,723.4000244140625,723.9000244140625,723.4000244140625,723.75,723.75,134
2023-12-15 09:49:00+05:30,724.1500244140625,724.1500244140625,723.5999755859375,723.5999755859375,723.5999755859375,366
2023-12-15 09:50:00+05:30,723.9000244140625,726.0,723.9000244140625,726.0,726.0,6873
2023-12-15 09:51:00+05:30,726.3499755859375,729.0,726.25,729.0,729.0,7168
2023-12-15 09:52:00+05:30,728.9000244140625,729.4500122070312,728.5999755859375,729.4000244140625,729.4000244140625,4403
2023-12-15 09:53:00+05:30,728.5999755859375,729.25,728.25,728.25,728.25,3851
2023-12-15 09:54:00+05:30,728.0,728.2999877929688,727.2999877929688,727.2999877929688,727.2999877929688,1143
2023-12-15 09:55:00+05:30,727.5499877929688,728.5,727.5499877929688,728.25,728.25,2582
2023-12-15 09:56:00+05:30,728.0,728.6500244140625,728.0,728.6500244140625,728.6500244140625,486
2023-12-15 09:57:00+05:30,728.7000122070312,729.0499877929688,728.2999877929688,729.0,729.0,5162
2023-12-15 09:58:00+05:30,728.9500122070312,729.0,728.4500122070312,728.9000244140625,728.9000244140625,1708
2023-12-15 09:59:00+05:30,728.4000244140625,728.9500122070312,728.0,728.5499877929688,728.5499877929688,342
2023-12-15 10:00:00+05:30,728.5999755859375,729.0,728.5499877929688,728.5499877929688,728.5499877929688,812
2023-12-15 10:01:00+05:30,728.5,729.0,728.4000244140625,728.8499755859375,728.8499755859375,497
2023-12-15 10:02:00+05:30,728.9500122070312,729.4000244140625,728.75,729.0999755859375,729.0999755859375,763
2023-12-15 10:03:00+05:30,729.25,729.9500122070312,728.6500244140625,728.6500244140625,728.6500244140625,5501
2023-12-15 10:04:00+05:30,728.7000122070312,729.0499877929688,728.2999877929688,729.0499877929688,729.0499877929688,3063
2023-12-15 10:05:00+05:30,729.0999755859375,729.25,728.6500244140625,729.0999755859375,729.0999755859375,1413
2023-12-15 10:06:00+05:30,728.7000122070312,729.7999877929688,728.7000122070312,729.4500122070312,729.4500122070312,2231
2023-12-15 10:07:00+05:30,729.75,730.0,729.25,730.0,730.0,1285
2023-12-15 10:08:00+05:30,730.0,730.5499877929688,729.8499755859375,730.3499755859375,730.3499755859375,10326
2023-12-15 10:09:00+05:30,730.3499755859375,730.3499755859375,729.5999755859375,729.5999755859375,729.5999755859375,1036
2023-12-15 10:10:00+05:30,729.7999877929688,730.0,729.5499877929688,730.0,730.0,254
2023-12-15 10:11:00+05:30,730.0,730.0499877929688,729.7999877929688,730.0499877929688,730.0499877929688,658
2023-12-15 10:12:00+05:30,729.5999755859375,729.5999755859375,729.4000244140625,729.5499877929688,729.5499877929688,378
2023-12-15 10:13:00+05:30,729.5,729.9000244140625,729.4500122070312,729.5,729.5,2834
2023-12-15 10:14:00+05:30,729.7000122070312,729.7000122070312,729.1500244140625,729.1500244140625,729.1500244140625,60
2023-12-15 10:15:00+05:30,729.1500244140625,729.4500122070312,729.0499877929688,729.3499755859375,729.3499755859375,740
2023-12-15 10:16:00+05:30,729.3499755859375,729.5999755859375,729.0,729.5999755859375,729.5999755859375,882
2023-12-15 10:17:00+05:30,729.6500244140625,729.7000122070312,729.2000122070312,729.5,729.5,246
2023-12-15 10:18:00+05:30,729.4500122070312,729.5999755859375,729.0499877929688,729.5999755859375,729.5999755859375,342
2023-12-15 10:19:00+05:30,729.7999877929688,729.7999877929688,729.4000244140625,729.4000244140625,729.4000244140625,506
2023-12-15 10:20:00+05:30,729.9500122070312,729.9500122070312,729.25,729.6500244140625,729.6500244140625,2946
2023-12-15 10:21:00+05:30,729.2000122070312,729.5999755859375,729.0,729.1500244140625,729.1500244140625,1589
2023-12-15 10:22:00+05:30,729.0,729.0,728.75,729.0,729.0,736
2023-12-15 10:23:00+05:30,729.1500244140625,729.4000244140625,728.9500122070312,729.25,729.25,397
2023-12-15 10:27:00+05:30,728.5,728.6500244140625,728.4000244140625,728.4000244140625,728.4000244140625,4940
2023-12-15 10:28:00+05:30,728.4000244140625,728.9000244140625,728.4000244140625,728.5999755859375,728.5999755859375,284
2023-12-15 10:29:00+05:30,728.5999755859375,728.7999877929688,728.4000244140625,728.4500122070312,728.4500122070312,244
2023-12-15 10:30:00+05:30,728.75,729.0999755859375,728.7000122070312,728.7000122070312,728.7000122070312,283
2023-12-15 10:31:00+05:30,728.7000122070312,729.0,728.5999755859375,728.5999755859375,728.5999755859375,434
2023-12-15 10:32:00+05:30,728.1500244140625,728.5,728.0499877929688,728.5,728.5,385
2023-12-15 10:33:00+05:30,728.2999877929688,728.4000244140625,727.5999755859375,727.7999877929688,727.7999877929688,3509
2023-12-15 10:34:00+05:30,727.5,727.7999877929688,726.75,726.75,726.75,734
2023-12-15 10:35:00+05:30,726.75,727.7999877929688,726.75,727.5999755859375,727.5999755859375,1064
2023-12-15 10:36:00+05:30,727.4500122070312,727.8499755859375,727.3499755859375,727.4500122070312,727.4500122070312,714
2023-12-15 10:37:00+05:30,727.4500122070312,727.4500122070312,726.9500122070312,727.4500122070312,727.4500122070312,3256
2023-12-15 10:38:00+05:30,727.4500122070312,727.4500122070312,726.75,726.7999877929688,726.7999877929688,280
2023-12-15 10:39:00+05:30,726.75,726.7999877929688,726.25,726.75,726.75,1606
2023-12-15 10:40:00+05:30,726.7000122070312,727.2000122070312,726.7000122070312,726.9000244140625,726.9000244140625,169
2023-12-15 10:41:00+05:30,727.2000122070312,727.25,726.8499755859375,727.25,727.25,253
2023-12-15 10:42:00+05:30,727.0499877929688,727.25,726.9000244140625,726.9000244140625,726.9000244140625,235
2023-12-15 10:43:00+05:30,727.2000122070312,727.2000122070312,727.2000122070312,727.2000122070312,727.2000122070312,190
2023-12-15 10:44:00+05:30,726.9000244140625,726.9000244140625,726.25,726.25,726.25,184
2023-12-15 10:45:00+05:30,726.5499877929688,726.5499877929688,726.0499877929688,726.2000122070312,726.2000122070312,1137
2023-12-15 10:46:00+05:30,726.2000122070312,726.75,726.2000122070312,726.5,726.5,345
2023-12-15 10:47:00+05:30,726.25,726.5,726.0499877929688,726.0499877929688,726.0499877929688,358
2023-12-15 10:48:00+05:30,726.4000244140625,726.5999755859375,726.0,726.0499877929688,726.0499877929688,2411
2023-12-15 10:49:00+05:30,726.3499755859375,726.3499755859375,726.0,726.0,726.0,124
2023-12-15 10:50:00+05:30,726.0,726.1500244140625,725.4500122070312,726.1500244140625,726.1500244140625,329
2023-12-15 10:51:00+05:30,725.9500122070312,726.0,725.5,725.5499877929688,725.5499877929688,398
2023-12-15 10:52:00+05:30,725.7999877929688,725.9500122070312,724.8499755859375,725.0,725.0,1784
2023-12-15 10:53:00+05:30,724.75,725.5999755859375,724.5499877929688,725.5999755859375,725.5999755859375,1805
2023-12-15 10:54:00+05:30,725.7000122070312,726.0999755859375,725.2000122070312,726.0999755859375,726.0999755859375,586
2023-12-15 10:55:00+05:30,725.7999877929688,726.5499877929688,725.75,726.0999755859375,726.0999755859375,597
2023-12-15 10:56:00+05:30,726.0999755859375,726.2000122070312,725.8499755859375,726.2000122070312,726.2000122070312,140
2023-12-15 10:57:00+05:30,726.1500244140625,727.0,726.1500244140625,726.5999755859375,726.5999755859375,637
2023-12-15 10:58:00+05:30,726.75,726.9500122070312,726.75,726.9500122070312,726.9500122070312,65
2023-12-15 10:59:00+05:30,726.5499877929688,726.8499755859375,726.5499877929688,726.7999877929688,726.7999877929688,177
2023-12-15 11:00:00+05:30,726.5,727.0,726.4500122070312,727.0,727.0,631
2023-12-15 11:01:00+05:30,726.4000244140625,727.0,726.4000244140625,726.5,726.5,162
2023-12-15 11:02:00+05:30,726.5,726.75,726.4500122070312,726.4500122070312,726.4500122070312,9
2023-12-15 11:03:00+05:30,727.0,727.0,726.5499877929688,726.9500122070312,726.9500122070312,543
2023-12-15 11:04:00+05:30,726.9500122070312,727.0,726.5499877929688,726.5499877929688,726.5499877929688,84
2023-12-15 11:05:00+05:30,726.9500122070312,727.8499755859375,726.9500122070312,727.8499755859375,727.8499755859375,383
2023-12-15 11:06:00+05:30,727.8499755859375,727.8499755859375,727.75,727.75,727.75,8
2023-12-15 11:07:00+05:30,727.75,728.4500122070312,727.5999755859375,727.7999877929688,727.7999877929688,5144
2023-12-15 11:08:00+05:30,728.1500244140625,728.1500244140625,727.9000244140625,728.0499877929688,728.0499877929688,60
2023-12-15 11:09:00+05:30,727.75,727.9000244140625,727.0,727.2000122070312,727.2000122070312,170
2023-12-15 11:10:00+05:30,727.5499877929688,727.7999877929688,727.0,727.0,727.0,139
2023-12-15 11:11:00+05:30,727.0,727.25,726.7999877929688,727.25,727.25,204
2023-12-15 11:12:00+05:30,727.5,727.5499877929688,727.2000122070312,727.3499755859375,727.3499755859375,61
2023-12-15 11:13:00+05:30,727.2000122070312,727.6500244140625,727.0499877929688,727.0499877929688,727.0499877929688,1873
2023-12-15 11:14:00+05:30,727.0999755859375,727.6500244140625,727.0999755859375,727.6500244140625,727.6500244140625,271
2023-12-15 11:15:00+05:30,727.5499877929688,727.6500244140625,727.5,727.6500244140625,727.6500244140625,133
2023-12-15 11:16:00+05:30,727.7000122070312,728.0999755859375,727.7000122070312,728.0499877929688,728.0499877929688,90
2023-12-15 11:17:00+05:30,728.3499755859375,728.5,728.0999755859375,728.5,728.5,162
2023-12-15 11:18:00+05:30,728.4000244140625,728.5499877929688,728.0499877929688,728.5499877929688,728.5499877929688,549
2023-12-15 11:19:00+05:30,728.5499877929688,728.75,728.2000122070312,728.2999877929688,728.2999877929688,1701
2023-12-15 11:20:00+05:30,728.25,728.25,728.25,728.25,728.25,5
2023-12-15 11:21:00+05:30,728.4500122070312,728.4500122070312,727.8499755859375,727.9500122070312,727.9500122070312,438
2023-12-15 11:22:00+05:30,727.7999877929688,728.5,727.7999877929688,728.0,728.0,1606
2023-12-15 11:23:00+05:30,728.4000244140625,728.4000244140625,727.9500122070312,728.1500244140625,728.1500244140625,93
2023-12-15 11:24:00+05:30,728.0499877929688,728.3499755859375,728.0499877929688,728.3499755859375,728.3499755859375,10
2023-12-15 11:25:00+05:30,728.0,729.25,728.0,728.7999877929688,728.7999877929688,5676
2023-12-15 11:26:00+05:30,728.5999755859375,728.5999755859375,727.8499755859375,727.8499755859375,727.8499755859375,292
2023-12-15 11:27:00+05:30,727.5,727.7000122070312,727.4000244140625,727.4000244140625,727.4000244140625,480
2023-12-15 11:28:00+05:30,727.4000244140625,727.6500244140625,727.4000244140625,727.4000244140625,727.4000244140625,98
2023-12-15 11:29:00+05:30,727.7000122070312,727.7000122070312,727.25,727.2999877929688,727.2999877929688,127
2023-12-15 11:30:00+05:30,727.6500244140625,727.6500244140625,727.2000122070312,727.6500244140625,727.6500244140625,1865
2023-12-15 11:31:00+05:30,727.3499755859375,727.5999755859375,727.2999877929688,727.3499755859375,727.3499755859375,315
2023-12-15 11:32:00+05:30,727.4000244140625,727.7000122070312,727.2999877929688,727.4000244140625,727.4000244140625,1085
2023-12-15 11:33:00+05:30,727.4000244140625,727.7000122070312,727.4000244140625,727.4500122070312,727.4500122070312,162
2023-12-15 11:34:00+05:30,727.5,727.5,727.2999877929688,727.2999877929688,727.2999877929688,433
2023-12-15 11:35:00+05:30,727.5,727.5,727.5,727.5,727.5,92
2023-12-15 11:36:00+05:30,727.7000122070312,727.7000122070312,727.5,727.5999755859375,727.5999755859375,273
2023-12-15 11:37:00+05:30,727.7000122070312,728.0,727.5999755859375,727.5999755859375,727.5999755859375,742
2023-12-15 11:38:00+05:30,727.9500122070312,728.2000122070312,727.9500122070312,728.2000122070312,728.2000122070312,756
2023-12-15 11:39:00+05:30,728.2000122070312,728.7000122070312,728.1500244140625,728.4500122070312,728.4500122070312,436
2023-12-15 11:40:00+05:30,728.6500244140625,728.9500122070312,728.4000244140625,728.6500244140625,728.6500244140625,122
2023-12-15 11:41:00+05:30,728.6500244140625,728.9000244140625,728.6500244140625,728.7000122070312,728.7000122070312,71
2023-12-15 11:42:00+05:30,728.9000244140625,729.0,728.6500244140625,728.7999877929688,728.7999877929688,175
2023-12-15 11:43:00+05:30,728.5,728.7000122070312,728.4000244140625,728.4000244140625,728.4000244140625,580
2023-12-15 11:44:00+05:30,728.6500244140625,728.7000122070312,728.4000244140625,728.4000244140625,728.4000244140625,43
2023-12-15 11:45:00+05:30,728.7999877929688,728.7999877929688,728.5499877929688,728.6500244140625,728.6500244140625,205
2023-12-15 11:46:00+05:30,728.4500122070312,728.6500244140625,728.2999877929688,728.2999877929688,728.2999877929688,349
2023-12-15 11:47:00+05:30,728.2999877929688,728.75,728.2999877929688,728.5499877929688,728.5499877929688,625
2023-12-15 11:48:00+05:30,728.25,728.5499877929688,728.25,728.5499877929688,728.5499877929688,343
2023-12-15 11:49:00+05:30,728.5499877929688,728.5499877929688,728.0999755859375,728.0999755859375,728.0999755859375,802
2023-12-15 11:50:00+05:30,728.4500122070312,728.7999877929688,728.0999755859375,728.4500122070312,728.4500122070312,2147
2023-12-15 11:51:00+05:30,728.4500122070312,728.4500122070312,728.0,728.0,728.0,1818
2023-12-15 11:52:00+05:30,728.1500244140625,728.1500244140625,727.0999755859375,727.0999755859375,727.0999755859375,9756
2023-12-15 11:53:00+05:30,727.5999755859375,728.0,727.5,727.9500122070312,727.9500122070312,3787
2023-12-15 11:54:00+05:30,727.9500122070312,728.2999877929688,727.5,728.0,728.0,5738
2023-12-15 11:55:00+05:30,728.0499877929688,728.7000122070312,727.7000122070312,728.2999877929688,728.2999877929688,689
2023-12-15 11:56:00+05:30,728.5999755859375,728.6500244140625,728.2000122070312,728.4000244140625,728.4000244140625,307
2023-12-15 11:57:00+05:30,728.3499755859375,728.5,728.3499755859375,728.4500122070312,728.4500122070312,546
2023-12-15 11:58:00+05:30,728.5499877929688,728.5499877929688,727.9000244140625,728.4000244140625,728.4000244140625,1824
2023-12-15 11:59:00+05:30,728.4500122070312,728.4500122070312,728.0,728.4500122070312,728.4500122070312,3250
2023-12-15 12:00:00+05:30,728.3499755859375,728.75,728.1500244140625,728.4500122070312,728.4500122070312,1106
2023-12-15 12:01:00+05:30,728.4500122070312,728.5,728.0,728.0499877929688,728.0499877929688,703
2023-12-15 12:02:00+05:30,728.0499877929688,728.4000244140625,727.6500244140625,727.6500244140625,727.6500244140625,2250
2023-12-15 12:03:00+05:30,727.6500244140625,727.9500122070312,727.5,727.9500122070312,727.9500122070312,2369
2023-12-15 12:04:00+05:30,727.75,728.0999755859375,727.75,728.0999755859375,728.0999755859375,93
2023-12-15 12:05:00+05:30,728.0999755859375,728.1500244140625,727.7000122070312,727.7000122070312,727.7000122070312,286
2023-12-15 12:06:00+05:30,727.7000122070312,727.75,727.4000244140625,727.4000244140625,727.4000244140625,1421
2023-12-15 12:07:00+05:30,727.4000244140625,727.75,727.0,727.0499877929688,727.0499877929688,1127
2023-12-15 12:08:00+05:30,727.0999755859375,727.1500244140625,726.7999877929688,727.0499877929688,727.0499877929688,745
2023-12-15 12:09:00+05:30,727.0999755859375,727.4500122070312,727.0999755859375,727.1500244140625,727.1500244140625,2978
2023-12-15 12:10:00+05:30,727.3499755859375,727.5,727.0,727.0,727.0,3439
2023-12-15 12:11:00+05:30,726.7999877929688,726.7999877929688,726.3499755859375,726.4500122070312,726.4500122070312,806
2023-12-15 12:12:00+05:30,726.7999877929688,726.7999877929688,726.5,726.5,726.5,242
2023-12-15 12:13:00+05:30,726.8499755859375,726.9000244140625,726.5499877929688,726.8499755859375,726.8499755859375,908
2023-12-15 12:14:00+05:30,726.5999755859375,726.5999755859375,726.1500244140625,726.2999877929688,726.2999877929688,744
2023-12-15 12:15:00+05:30,726.5999755859375,726.5999755859375,726.5999755859375,726.5999755859375,726.5999755859375,35
2023-12-15 12:16:00+05:30,726.3499755859375,726.6500244140625,726.3499755859375,726.6500244140625,726.6500244140625,94
2023-12-15 12:17:00+05:30,726.4000244140625,726.5499877929688,726.4000244140625,726.5499877929688,726.5499877929688,68
2023-12-15 12:18:00+05:30,726.7000122070312,726.8499755859375,726.4000244140625,726.6500244140625,726.6500244140625,329
2023-12-15 12:19:00+05:30,726.9000244140625,726.9000244140625,726.4000244140625,726.7999877929688,726.7999877929688,174
2023-12-15 12:20:00+05:30,726.9000244140625,727.0999755859375,726.6500244140625,727.0999755859375,727.0999755859375,37
2023-12-15 12:21:00+05:30,726.75,727.0999755859375,726.6500244140625,727.0999755859375,727.0999755859375,332
2023-12-15 12:22:00+05:30,727.0999755859375,727.25,726.8499755859375,727.25,727.25,315
2023-12-15 12:23:00+05:30,727.2000122070312,727.2999877929688,726.8499755859375,727.2999877929688,727.2999877929688,294
2023-12-15 12:24:00+05:30,727.3499755859375,727.4000244140625,727.1500244140625,727.1500244140625,727.1500244140625,174
2023-12-15 12:25:00+05:30,727.5,727.5,727.5,727.5,727.5,1
2023-12-15 12:26:00+05:30,727.25,727.25,727.2000122070312,727.2000122070312,727.2000122070312,48
2023-12-15 12:27:00+05:30,727.5,727.5,727.4000244140625,727.4000244140625,727.4000244140625,35
2023-12-15 12:28:00+05:30,727.5,727.5999755859375,727.4000244140625,727.5999755859375,727.5999755859375,96
2023-12-15 12:29:00+05:30,727.4000244140625,727.75,727.4000244140625,727.75,727.75,18
2023-12-15 12:30:00+05:30,727.75,727.75,727.2999877929688,727.4500122070312,727.4500122070312,688
2023-12-15 12:31:00+05:30,727.5,727.5499877929688,727.5,727.5499877929688,727.5499877929688,52
2023-12-15 12:32:00+05:30,727.5499877929688,727.75,727.3499755859375,727.4500122070312,727.4500122070312,2198
2023-12-15 12:33:00+05:30,727.5,727.6500244140625,727.3499755859375,727.4000244140625,727.4000244140625,302
2023-12-15 12:34:00+05:30,727.6500244140625,727.6500244140625,727.2999877929688,727.2999877929688,727.2999877929688,3081
2023-12-15 12:35:00+05:30,727.2000122070312,727.4500122070312,727.2000122070312,727.3499755859375,727.3499755859375,50
2023-12-15 12:36:00+05:30,727.3499755859375,727.4500122070312,727.1500244140625,727.1500244140625,727.1500244140625,42
2023-12-15 12:37:00+05:30,727.4000244140625,727.4000244140625,727.0999755859375,727.2999877929688,727.2999877929688,108
2023-12-15 12:38:00+05:30,727.0,727.4000244140625,727.0,727.4000244140625,727.4000244140625,513
2023-12-15 12:39:00+05:30,728.0,728.0,727.4500122070312,728.0,728.0,2744
2023-12-15 12:40:00+05:30,728.5,728.5,727.7999877929688,727.7999877929688,727.7999877929688,297
2023-12-15 12:41:00+05:30,728.1500244140625,728.1500244140625,728.0,728.1500244140625,728.1500244140625,358
2023-12-15 12:42:00+05:30,727.8499755859375,728.1500244140625,727.7999877929688,728.1500244140625,728.1500244140625,112
2023-12-15 12:43:00+05:30,728.0,728.1500244140625,727.8499755859375,727.8499755859375,727.8499755859375,63
2023-12-15 12:44:00+05:30,728.0,728.0,727.7999877929688,727.9500122070312,727.9500122070312,55
2023-12-15 12:45:00+05:30,728.0499877929688,728.0499877929688,727.5499877929688,727.8499755859375,727.8499755859375,1003
2023-12-15 12:46:00+05:30,728.0,728.0,727.9500122070312,727.9500122070312,727.9500122070312,18
2023-12-15 12:47:00+05:30,727.8499755859375,727.8499755859375,727.2000122070312,727.2000122070312,727.2000122070312,1405
2023-12-15 12:48:00+05:30,727.2000122070312,727.6500244140625,727.2000122070312,727.6500244140625,727.6500244140625,120
2023-12-15 12:49:00+05:30,727.9500122070312,727.9500122070312,727.3499755859375,727.7000122070312,727.7000122070312,72
2023-12-15 12:50:00+05:30,727.75,727.7999877929688,727.2999877929688,727.2999877929688,727.2999877929688,72
2023-12-15 12:51:00+05:30,727.5,727.5,726.7000122070312,726.9500122070312,726.9500122070312,264
2023-12-15 12:52:00+05:30,726.8499755859375,727.5,726.8499755859375,727.4500122070312,727.4500122070312,252
2023-12-15 12:53:00+05:30,727.6500244140625,727.6500244140625,727.3499755859375,727.3499755859375,727.3499755859375,11
2023-12-15 12:54:00+05:30,727.2999877929688,727.75,727.2999877929688,727.75,727.75,47
2023-12-15 12:55:00+05:30,727.8499755859375,727.8499755859375,727.7000122070312,727.7000122070312,727.7000122070312,322
2023-12-15 12:56:00+05:30,727.9000244140625,727.9500122070312,727.5,727.9500122070312,727.9500122070312,268
2023-12-15 12:57:00+05:30,727.9500122070312,727.9500122070312,727.7000122070312,727.7000122070312,727.7000122070312,62
2023-12-15 12:58:00+05:30,727.5,727.5,727.4500122070312,727.5,727.5,123
2023-12-15 12:59:00+05:30,727.9000244140625,727.9000244140625,727.4500122070312,727.4500122070312,727.4500122070312,280
2023-12-15 13:00:00+05:30,727.5,727.6500244140625,727.2999877929688,727.2999877929688,727.2999877929688,365
2023-12-15 13:01:00+05:30,727.2000122070312,727.5499877929688,727.2000122070312,727.2000122070312,727.2000122070312,25
2023-12-15 13:02:00+05:30,727.5499877929688,728.0499877929688,727.4500122070312,727.5499877929688,727.5499877929688,9087
2023-12-15 13:03:00+05:30,727.5499877929688,727.5499877929688,726.8499755859375,727.0,727.0,1857
2023-12-15 13:04:00+05:30,726.8499755859375,727.0,726.5999755859375,726.5999755859375,726.5999755859375,3415
2023-12-15 13:05:00+05:30,726.5499877929688,726.8499755859375,726.4000244140625,726.5499877929688,726.5499877929688,5853
2023-12-15 13:06:00+05:30,726.5999755859375,726.5999755859375,726.5999755859375,726.5999755859375,726.5999755859375,15
2023-12-15 13:07:00+05:30,726.4000244140625,726.8499755859375,726.4000244140625,726.8499755859375,726.8499755859375,22
2023-12-15 13:08:00+05:30,726.5,726.9000244140625,726.5,726.9000244140625,726.9000244140625,45
2023-12-15 13:09:00+05:30,726.9000244140625,726.9000244140625,726.6500244140625,726.75,726.75,13
2023-12-15 13:10:00+05:30,726.75,726.9000244140625,726.75,726.9000244140625,726.9000244140625,409
2023-12-15 13:11:00+05:30,726.5999755859375,726.9000244140625,726.5999755859375,726.9000244140625,726.9000244140625,270
2023-12-15 13:12:00+05:30,726.9000244140625,727.1500244140625,726.9000244140625,727.0,727.0,366
2023-12-15 13:13:00+05:30,727.0,727.1500244140625,727.0,727.1500244140625,727.1500244140625,25
2023-12-15 13:14:00+05:30,727.5,728.0,727.5,728.0,728.0,17
2023-12-15 13:15:00+05:30,728.0,728.0,728.0,728.0,728.0,55
2023-12-15 13:16:00+05:30,728.0,728.0,727.6500244140625,727.6500244140625,727.6500244140625,517
2023-12-15 13:17:00+05:30,727.9500122070312,728.0,727.6500244140625,727.6500244140625,727.6500244140625,49
2023-12-15 13:18:00+05:30,727.6500244140625,727.9500122070312,727.6500244140625,727.6500244140625,727.6500244140625,37
2023-12-15 13:19:00+05:30,728.0,728.0,727.7000122070312,728.0,728.0,29
2023-12-15 13:20:00+05:30,727.7000122070312,727.7000122070312,727.6500244140625,727.6500244140625,727.6500244140625,26
2023-12-15 13:21:00+05:30,727.9500122070312,727.9500122070312,727.6500244140625,727.6500244140625,727.6500244140625,23
2023-12-15 13:22:00+05:30,728.0,728.2000122070312,727.7999877929688,728.1500244140625,728.1500244140625,8272
2023-12-15 13:23:00+05:30,728.1500244140625,728.1500244140625,727.5999755859375,727.9500122070312,727.9500122070312,4048
2023-12-15 13:24:00+05:30,727.5999755859375,727.5999755859375,727.25,727.25,727.25,3442
2023-12-15 13:25:00+05:30,727.25,727.6500244140625,727.0999755859375,727.4500122070312,727.4500122070312,5959
2023-12-15 13:26:00+05:30,727.4000244140625,727.75,727.4000244140625,727.4500122070312,727.4500122070312,809
2023-12-15 13:27:00+05:30,727.6500244140625,727.6500244140625,727.6500244140625,727.6500244140625,727.6500244140625,2
2023-12-15 13:28:00+05:30,727.2999877929688,727.7000122070312,727.2999877929688,727.3499755859375,727.3499755859375,77
2023-12-15 13:29:00+05:30,727.6500244140625,727.8499755859375,727.3499755859375,727.6500244140625,727.6500244140625,162
2023-12-15 13:30:00+05:30,727.6500244140625,727.6500244140625,726.9000244140625,727.1500244140625,727.1500244140625,200
2023-12-15 13:31:00+05:30,727.0999755859375,727.0999755859375,727.0,727.0,727.0,57
2023-12-15 13:32:00+05:30,727.0499877929688,727.1500244140625,727.0,727.1500244140625,727.1500244140625,127
2023-12-15 13:33:00+05:30,727.25,727.6500244140625,727.2000122070312,727.6500244140625,727.6500244140625,670
